2.549214654451422910e-03 3.100673326520544837e+00 2.095132013073432972e-05 6.690793584973216582e-14
2.590677858688008716e-03 3.102320721483703192e+00 2.163835552998751859e-05 6.617549132537729184e-14
2.632815465648019864e-03 3.103916831362985906e+00 2.234800687283049770e-05 6.544683743365320654e-14
2.675638444552045497e-03 3.105460926751204553e+00 2.308103625827107234e-05 6.472120931847560924e-14
2.719157943036018890e-03 3.106952919292356174e+00 2.383759163513001584e-05 6.400009596189285628e-14
2.763385290053169997e-03 3.108393795336346077e+00 2.461905661459629072e-05 6.328357741755806450e-14
2.808331998823172457e-03 3.109785188236797282e+00 2.542668413164096607e-05 6.256871033894949656e-14
2.854009769829237483e-03 3.111129142441530604e+00 2.626044513103060975e-05 6.185768908908256001e-14
2.900430493863991651e-03 3.112428302185177298e+00 2.712192178115281789e-05 6.115013973468593018e-14
2.947606255124858490e-03 3.113685751563073367e+00 2.801145156099823580e-05 6.044480236738707569e-14
2.995549334359812969e-03 3.114904508145916573e+00 2.892986863399234465e-05 5.974202297705148237e-14
3.044272212064302961e-03 3.116087735806069237e+00 2.987873965545644178e-05 5.904320751126652414e-14
3.093787571730136510e-03 3.117238435744369429e+00 3.085875371652953226e-05 5.834821615751790718e-14
3.144108303147264728e-03 3.118359476696042076e+00 3.187048538624249555e-05 5.765632133760159802e-14
3.195247505759213607e-03 3.119453472666120497e+00 3.291507540568597366e-05 5.696665361872194652e-14
3.247218492073128838e-03 3.120522804292432006e+00 3.399451493698907225e-05 5.628022726369952526e-14
3.300034791125285374e-03 3.121569676433332496e+00 3.510952171938522167e-05 5.559786825700280172e-14
3.353710152002928671e-03 3.122595949287259920e+00 3.626097749704038461e-05 5.491735056106910686e-14
3.408258547423452002e-03 3.123603238104694313e+00 3.745047256539243237e-05 5.424176634828094913e-14
3.463694177371734288e-03 3.124592942403251250e+00 3.867829430590246140e-05 5.357031939682719991e-14
3.520031472796678832e-03 3.125566126200541639e+00 3.994691443334264565e-05 5.290274994078859667e-14
3.577285099367873231e-03 3.126523613304639237e+00 4.125712023551428190e-05 5.224035407454993612e-14
3.635469961293317630e-03 3.127465881812537596e+00 4.260998031235304761e-05 5.158226747566996297e-14
3.694601205199302477e-03 3.128393185434980683e+00 4.400675827920557846e-05 5.093065410903822181e-14
3.754694224073336969e-03 3.129305534395659727e+00 4.544917397015490324e-05 5.028587803961907812e-14
3.815764661271248397e-03 3.130202699497929064e+00 4.694021832354884307e-05 4.964732360828543531e-14
3.877828414589457214e-03 3.131084282250607753e+00 4.847945891721914153e-05 4.901527380430980066e-14
3.940901640403447412e-03 3.131949686425854029e+00 5.006961044910703966e-05 4.839033500767618364e-14
4.005000757873610970e-03 3.132798220902007991e+00 5.171163580373635377e-05 4.777125046563176012e-14
4.070142453219439092e-03 3.133629159094571293e+00 5.340737520311820725e-05 4.716057086420881837e-14
4.136343684063273698e-03 3.134441764205838421e+00 5.515893829646493525e-05 4.655673106237314378e-14
4.203621683844713762e-03 3.135235348716473247e+00 5.696792753908172654e-05 4.595823228312541338e-14
4.271993966306776754e-03 3.136009317421250664e+00 5.883576840105704520e-05 4.536743269060325770e-14
4.341478330055092809e-03 3.136763092935646480e+00 6.076376899135316011e-05 4.477925112483875471e-14
4.412092863191189804e-03 3.137496298674187667e+00 6.275665271014475605e-05 4.419201170109267303e-14
4.483855948021185991e-03 3.138209277316974077e+00 6.481512243422036363e-05 4.360778094884436315e-14
4.556786265841063742e-03 3.138899961362931812e+00 6.694016861701301791e-05 4.302591335228903418e-14
4.630902801799736956e-03 3.139570167024768654e+00 6.913615124697961825e-05 4.244215588831081069e-14
4.706224849841281720e-03 3.140219229642986498e+00 7.140318575263654628e-05 4.185665970833017206e-14
4.782772017727485517e-03 3.140847118473309774e+00 7.374441064620991147e-05 4.127062763064593773e-14
4.860564232142134018e-03 3.141453977456576840e+00 7.616328147544180007e-05 4.068173536117833722e-14
4.939621743878320863e-03 3.142039935398480921e+00 7.866079497604989653e-05 4.008845684025246980e-14
5.019965133110078880e-03 3.142605226574355370e+00 8.123887050624419308e-05 3.949190946277478758e-14
5.101615314749833284e-03 3.143150191417992900e+00 8.390198750562421050e-05 3.889201316826779486e-14
5.184593543892912840e-03 3.143675224010605174e+00 8.665427138189708497e-05 3.829501455327630480e-14
5.268921421350671562e-03 3.144180775268572425e+00 8.949512477923475171e-05 3.772996236192590708e-14
5.354620899273607876e-03 3.144667362256040377e+00 9.243030097892463890e-05 3.721631590549317493e-14
5.441714286865887221e-03 3.145135544486230561e+00 9.546139453505920406e-05 3.674225937322067148e-14
5.530224256192900478e-03 3.145581563209099318e+00 9.859118398852693380e-05 3.627966644622675794e-14
5.620173848083187887e-03 3.146019076222642763e+00 1.018251185980149486e-04 3.580457257567269706e-14
5.711586478126434545e-03 3.146435706071839977e+00 1.051634137411578936e-04 3.529531183360054269e-14
5.804485942768978189e-03 3.146836425685543670e+00 1.086118495716880723e-04 3.474128238018844145e-14
5.898896425508493718e-03 3.147221876073788227e+00 1.121729100204584125e-04 3.415651738516119069e-14
5.994842503189408769e-03 3.147592684599600066e+00 1.158507476221508028e-04 3.358061760762624949e-14
6.092349152400711350e-03 3.147949467269611112e+00 1.196499370496907497e-04 3.305960299165174583e-14
6.191441755977847815e-03 3.148292805515909620e+00 1.235717590535641438e-04 3.267912852415848188e-14
6.292146109610343568e-03 3.148623280196455987e+00 1.276251531164306389e-04 3.256510913493581010e-14
6.394488428556942793e-03 3.148941439994394464e+00 1.318105405520301934e-04 3.292883028149487940e-14
6.498495354469888304e-03 3.149247803351260977e+00 1.361315733376364831e-04 3.418444707645176053e-14
6.604193962330305243e-03 3.149542861351356304e+00 1.405960423927848056e-04 3.714941655776955171e-14
6.711611767496287149e-03 3.149827088958175647e+00 1.452062464516346452e-04 4.339637041837973362e-14
6.820776732865685421e-03 3.150103538978621387e+00 1.499658848859782446e-04 5.588915985996070723e-14
6.931717276155407136e-03 3.150364814017033499e+00 1.548819220159663123e-04 8.003592025415400255e-14
7.044462277299036630e-03 3.150619139269609015e+00 1.599605105898685420e-04 1.254432178468264690e-13
7.159041085964888522e-03 3.150864282032207697e+00 1.652044850654249867e-04 2.087974838227574469e-13
7.275483529196232965e-03 3.151100586438247309e+00 1.706211247961536678e-04 3.584337344109584797e-13
7.393819919175865889e-03 3.151328397669483028e+00 1.762180432831697043e-04 6.214875454231051723e-13
7.514081061116969704e-03 3.151548012568529344e+00 1.819943234780982768e-04 1.074840122510748342e-12
7.636298261282242067e-03 3.151759731793463359e+00 1.879608974191756838e-04 1.841506029661083612e-12
7.760503335133571261e-03 3.151963830725787563e+00 1.941235947254435186e-04 3.114689702525978317e-12
7.886728615614155974e-03 3.152160553814983057e+00 2.004885393957792040e-04 5.192447861682509812e-12
8.015006961565405291e-03 3.152350143088817447e+00 2.070621233833144607e-04 8.526616395824797997e-12
8.145371766280745662e-03 3.152532800715056815e+00 2.138500768342070407e-04 1.379061068092762264e-11
8.277856966198472027e-03 3.152708757140692875e+00 2.208605733595667977e-04 2.197168692354503767e-11
8.412497049736117685e-03 3.152878174305942860e+00 2.281017592114061758e-04 3.449424141884987687e-11
8.549327066268383804e-03 3.153041242148710843e+00 2.355805507481414463e-04 5.338168542232090446e-11
8.688382635251184691e-03 3.153198112160060074e+00 2.433042047322084408e-04 8.146540140954366640e-11
8.829699955494091715e-03 3.153348934710475948e+00 4.705517878835195387e-07 1.226498414779825588e-10
8.973315814583519498e-03 3.153493844259315004e+00 2.595168346490496361e-04 1.822433140389937294e-10
9.119267598459298088e-03 3.153632966086607148e+00 2.680251750063915631e-04 2.673639643914426831e-10
9.267593301146882789e-03 3.153766421078952220e+00 2.768131675507537015e-04 3.874298972613440556e-10
9.418331534647951184e-03 3.153894299439174542e+00 2.858864487514870402e-04 5.547413180400184683e-10
9.571521538991866265e-03 3.154016728726243723e+00 2.952580222331869283e-04 7.851607767826385795e-10
9.727203192450536648e-03 3.154130510133668519e+00 3.049362933768708203e-04 1.098895117943936683e-09
9.885417021919572569e-03 3.154245531759290344e+00 3.149331810415791229e-04 1.521379579709183318e-09
1.004620421346812641e-02 3.154352074685339513e+00 3.252575783300433801e-04 2.084260673850763032e-09
1.020960662306046561e-02 3.154453469904879181e+00 3.359201266467715975e-04 2.826470089534862123e-09
1.037566678745185933e-02 3.154549793573703020e+00 3.469299109264079787e-04 2.358560356952040574e-09
1.054442793526168959e-02 3.154641105874510743e+00 3.583011124779831962e-04 3.036390306363333971e-09
1.071593399822671176e-02 3.154727504343527222e+00 3.700464806803932896e-04 3.905069191809320226e-09
1.089022962263729889e-02 3.154809022746668301e+00 3.821769532680970223e-04 5.008115953466886643e-09
1.106736018095973335e-02 3.154885735976246774e+00 3.947043180292829833e-04 6.396301029249333765e-09
1.124737178364751920e-02 3.154957709076709804e+00 4.076395655736368652e-04 8.128221692605893306e-09
1.143031129114479259e-02 3.155025004080252771e+00 4.209996641370280590e-04 5.282565230127440013e-08
1.161622632608501869e-02 3.155087677392184986e+00 4.347989671305162087e-04 5.634927484640964203e-08
1.180516528568804902e-02 3.155145781422667994e+00 4.490511983202862532e-04 6.010769235493467003e-08
1.199717735435884385e-02 3.155199368339077548e+00 4.637689011189752644e-04 6.411527386470043960e-08
1.219231251649110712e-02 3.155248485430268701e+00 4.789661426424567602e-04 6.838923048061332844e-08
1.239062156947916271e-02 3.155293182140237906e+00 4.946622839995489093e-04 7.294870090440752855e-08
1.259215613694150866e-02 3.155333498895944278e+00 5.108744293800185484e-04 4.210160920866064378e-08
1.279696868215940940e-02 3.155369477756871266e+00 5.276189867659981112e-04 4.630210940755994616e-08
1.300511252173409266e-02 3.155401158512649573e+00 5.449093727604675634e-04 5.116732427645273552e-08
1.321664183946605169e-02 3.155428580642056335e+00 5.627638421902915510e-04 9.443002005570922355e-08
1.343161170046015991e-02 3.155451777885362130e+00 5.812035890631430703e-04 1.007223124790694740e-07
1.365007806546013856e-02 3.155470781141311853e+00 6.002500549810810835e-04 1.074335528680077963e-07
1.387209780541620238e-02 3.155485622317219629e+00 6.199217909905672648e-04 1.145916845789464535e-07
1.409772871628967028e-02 3.155496328907895887e+00 6.402338642578225695e-04 1.222289807565063365e-07
1.432702953409830879e-02 3.155502923046804131e+00 6.612090136043431883e-04 1.303723535197000106e-07
1.456005995020649355e-02 3.155505424877644849e+00 6.828713670617434558e-04 1.390557213380465264e-07
1.479688062686396362e-02 3.155503855379226952e+00 7.052468799348693028e-04 1.483186692109000964e-07
1.503755321299737706e-02 3.155498230927253012e+00 7.283563399284003056e-04 1.581951461379277167e-07
1.528214036025870096e-02 3.155488562143032194e+00 7.522172726974902515e-04 1.687240107982084652e-07
1.553070573933460104e-02 3.155474860205480070e+00 7.768575620838507560e-04 1.794224411092488687e-07
1.578331405652117284e-02 3.155457131633828904e+00 8.023077089135814167e-04 1.921842815813243059e-07
1.604003107056820032e-02 3.155435379271501528e+00 8.285896320645171715e-04 2.047039263147785933e-07
1.630092360979740196e-02 3.155409599873884474e+00 8.557359778207854336e-04 2.183320309403629041e-07
1.656605958949914498e-02 3.155379790854242916e+00 8.837645099566540435e-04 2.328620123868294400e-07
1.683550802961202367e-02 3.155348535954458189e+00 9.127087181218192019e-04 2.483598096983332202e-07
1.710933907269014329e-02 3.155308039649570517e+00 9.426036346362816516e-04 2.648934806337946883e-07
1.738762400216250364e-02 3.155266060566626063e+00 9.734759380421953651e-04 2.825280474186099680e-07
1.767043526088946798e-02 3.155220012767440352e+00 1.005362821156923587e-03 3.014429847584936550e-07
1.795784647002095918e-02 3.155169844011902036e+00 1.038288983874662789e-03 3.215197841754157526e-07
1.824993244816152521e-02 3.155115536133648924e+00 1.072282254590399683e-03 3.429294837797282303e-07
1.854676923084698503e-02 3.155057057628879669e+00 1.107396026217993780e-03 3.657669598648409736e-07
1.884843409033795311e-02 3.154994370728533948e+00 1.143658181076831568e-03 3.901328839900172332e-07
1.915500555573527997e-02 3.154927434375396356e+00 1.181109495718382857e-03 4.161198817582901937e-07
1.946656343342262341e-02 3.154856201135142424e+00 1.219777090099925798e-03 4.438377717699844449e-07
1.978318882784164262e-02 3.154780619705287226e+00 1.259707560631232945e-03 4.733979844918240525e-07
2.010496416260498104e-02 3.154700636905124700e+00 1.300948208765718810e-03 5.048355189112949085e-07
2.043197320195270367e-02 3.154616191849995754e+00 1.343537179027102938e-03 5.384906722594242240e-07
2.076430107255774690e-02 3.154527219284325668e+00 1.387521490570218846e-03 5.743799610420448127e-07
2.110203428568595621e-02 3.154433650782521248e+00 1.432930171470430530e-03 6.126454032594859200e-07
2.144526075971667570e-02 3.154335409052201999e+00 1.479827931082578624e-03 6.534490794323102761e-07
2.179406984302954819e-02 3.154232412789545581e+00 1.528260249183109078e-03 6.969494567963404499e-07
2.214855233726359396e-02 3.154124575637108574e+00 1.578275100784576508e-03 7.433618794456541502e-07
2.250880052095461867e-02 3.154011807891923258e+00 1.629927107924286243e-03 7.928597395622570028e-07
2.287490817355702921e-02 3.153894013405900587e+00 1.683251034579018009e-03 8.456534077820758727e-07
2.324697059985647921e-02 3.153771089204635114e+00 1.738321985085389916e-03 9.019541843045827083e-07
2.362508465477946434e-02 3.153642953977340735e+00 1.795195713681536692e-03 9.620003875653026811e-07
2.400934876860652892e-02 3.153509448427079587e+00 1.853923101250349410e-03 1.026047272204719138e-06
2.439986297259550199e-02 3.153370460014948140e+00 1.914572768286216999e-03 1.094342848293738584e-06
2.479672892502158763e-02 3.153225831528243983e+00 1.977184385175731907e-03 1.167174262703940327e-06
2.520004993764092191e-02 3.153075514048014671e+00 2.041837446065709449e-03 1.244834892562068480e-06
2.560993100258458083e-02 3.152919326938117273e+00 2.108621542821788580e-03 1.327671136939215035e-06
2.602647881969005761e-02 3.152757123471488843e+00 2.177572107344238981e-03 1.416044239623297179e-06
2.644980182427720053e-02 3.152588750824061758e+00 2.248777569934862740e-03 1.510287070292277472e-06
2.688001021537606006e-02 3.152414011765876101e+00 2.322284393671149479e-03 1.610800775751858052e-06
2.731721598441376117e-02 3.152232866192869132e+00 2.398199422184040062e-03 1.717986014338643971e-06
2.776153294436799548e-02 3.152045015280910967e+00 2.476586119040602701e-03 1.832296907754975838e-06
2.821307675939472084e-02 3.151847690327728824e+00 2.557527331527129077e-03 1.954216878654186298e-06
2.867196497493769772e-02 3.151648589411891965e+00 2.641112837362486355e-03 2.084218073312695456e-06
2.913831704832786987e-02 3.151439633750627856e+00 2.727396902644744527e-03 2.222845491489633832e-06
2.961225437988034351e-02 3.151223251773299872e+00 2.816504649773540585e-03 2.370656877372151735e-06
3.009390034449721182e-02 3.150999230770100468e+00 2.908510216585075397e-03 2.528316158729070438e-06
3.058338032378433297e-02 3.150767349099003578e+00 3.003510542186283317e-03 2.696493223328500148e-06
3.108082173869063797e-02 3.150527381525358717e+00 3.101597827856475420e-03 2.875833483070719706e-06
3.158635408267817385e-02 3.150279094112121925e+00 3.202873859495961126e-03 3.067096313139113198e-06
3.210010895543171511e-02 3.150024436664683680e+00 3.307446636422897365e-03 3.271037769085508188e-06
3.262222009711669701e-02 3.149756571478952161e+00 3.415415527838961546e-03 3.488525479268982012e-06
3.315282342319424841e-02 3.149481815908146132e+00 3.526893883247236763e-03 3.720471536591050990e-06
3.369205705980267418e-02 3.149197706131648733e+00 3.641989324280212482e-03 3.967773299732016212e-06
3.424006137971424141e-02 3.148903964373938713e+00 3.760820937163358423e-03 4.231462857779517964e-06
3.479697903887691429e-02 3.148600295609264244e+00 3.883514644172788265e-03 4.512600682774470534e-06
3.536295501355042614e-02 3.148286395097738222e+00 4.010186668716300869e-03 4.812446016817095339e-06
3.593813663804627800e-02 3.147961052684420835e+00 4.140969326198752458e-03 5.132275416740719881e-06
3.652267364308175307e-02 3.147626644544487373e+00 4.275988133183884592e-03 5.473299879148196732e-06
3.711671819475764744e-02 3.147280138617686518e+00 4.415382361789516562e-03 5.836961328062664857e-06
3.772042493416997294e-02 3.146922084314155210e+00 4.559298347352688970e-03 6.224688520597744964e-06
3.833395101766601254e-02 3.146552126472228039e+00 4.707872207349108468e-03 6.638142045790249521e-06
3.895745615775503268e-02 3.146169898072086024e+00 4.861258029315384567e-03 7.079028377391847000e-06
3.959110266468458816e-02 3.145775016064609186e+00 5.019602257991332035e-03 7.549056611019520414e-06
4.023505548869291126e-02 3.145363031835240353e+00 5.183067417163981713e-03 8.050178715619103577e-06
4.088948226294862598e-02 3.144945689350461926e+00 5.351823188003332864e-03 8.584407077067410770e-06
4.155455334718875099e-02 3.144510421321411009e+00 5.526029011330150370e-03 9.154138527509447803e-06
4.223044187206674571e-02 3.144060841367141812e+00 5.705861276586480721e-03 9.761749244221630805e-06
4.291732378422157684e-02 3.143596495113454736e+00 5.891498799076707801e-03 1.040956211673824389e-05
4.361537789208003169e-02 3.143116923141052510e+00 6.083122799077015329e-03 1.110028586164801293e-05
4.432478591240398419e-02 3.142621651934092597e+00 6.280932364054929787e-03 1.183661327345414991e-05
4.504573251759458330e-02 3.142110179559336025e+00 6.485114050698473354e-03 1.262172404848525903e-05
4.577840538376618668e-02 3.141581992440765081e+00 6.695872584600108188e-03 1.345878763522145924e-05
4.652299523960189143e-02 3.141036573267928844e+00 6.913415804532732981e-03 1.435105741072171696e-05
4.727969591600388044e-02 3.140473380783048274e+00 7.137954671635838265e-03 1.530220689764764534e-05
4.804870439655131720e-02 3.139891845936676251e+00 7.369663072010091721e-03 1.631605827894525574e-05
4.883022086877879947e-02 3.139291390983999008e+00 7.608927231733849696e-03 1.739716523883882643e-05
4.962444877628915951e-02 3.138671426715879509e+00 7.855815899043116363e-03 1.854991657954193184e-05
5.043159487171358646e-02 3.138031339476533343e+00 8.110626316152006604e-03 1.977877021802605602e-05
5.125186927053330260e-02 3.137370483530961263e+00 8.373603399795268368e-03 2.108875783062730765e-05
5.208548550577662972e-02 3.136688210093279139e+00 8.645012859049071990e-03 2.248498701240878549e-05
5.293266058360561466e-02 3.135983855530509512e+00 8.925107875169160931e-03 2.397351763322746223e-05
5.379361503980700093e-02 3.135256712655647426e+00 9.214162794140130092e-03 2.556017488731773449e-05
5.466857299720180585e-02 3.134506063026707867e+00 9.512456629785706955e-03 2.725116821549328623e-05
5.555776222398877556e-02 3.133731176974399180e+00 9.820272683582927792e-03 2.905337228073619422e-05
5.646141419303669917e-02 3.132931294927047805e+00 1.013791814158884752e-02 3.097405109207538644e-05
5.737976414214134013e-02 3.132105621202206258e+00 1.046568552370389163e-02 3.302178438211031739e-05
5.831305113526221579e-02 3.131253348383282287e+00 1.080389164223958566e-02 3.520461350961262315e-05
5.926151812475552449e-02 3.130373658745106091e+00 1.115285849089444128e-02 3.753112460017505035e-05
6.022541201461927701e-02 3.129465683844270263e+00 1.151291227408118151e-02 4.001053066044606436e-05
6.120498372476699395e-02 3.128533255263601376e+00 1.188440870722283667e-02 4.265205959520799100e-05
6.220048825634711537e-02 3.127561303759109901e+00 1.226768307017777650e-02 4.546796915628796771e-05
6.321218475812451221e-02 3.126563066458411200e+00 1.266310058683811808e-02 4.846885403328487818e-05
6.424033659394190465e-02 3.125532838423743520e+00 1.307113504101467538e-02 5.166657781976175391e-05
6.528521141127847927e-02 3.124469634160692344e+00 1.349184966179072312e-02 5.507370391710013856e-05
6.634708121092347533e-02 3.123372440122758942e+00 1.392596754116721611e-02 5.870394502308132450e-05
6.742622241778342684e-02 3.122240189096412433e+00 1.437376572442414756e-02 6.257303727415962835e-05
6.852291595284061565e-02 3.121071792391501010e+00 1.483566441235863349e-02 6.669549049982705894e-05
6.963744730628222690e-02 3.119866154015543902e+00 1.531208789336065829e-02 7.108768318124596933e-05
7.077010661181890039e-02 3.118621939110397978e+00 1.580347192158298303e-02 7.576654842125200731e-05
7.192118872221189840e-02 3.117338487091035670e+00 1.631026389622251480e-02 8.075113355794069419e-05
7.309099328602911005e-02 3.116014063955019786e+00 1.683292313584447766e-02 8.606268033611555901e-05
7.427982482564914057e-02 3.114647605093644689e+00 1.737192103450155289e-02 9.172082017071294378e-05
7.548799281653435778e-02 3.113237802489062123e+00 1.792774130900131116e-02 9.774832074208673937e-05
7.671581176779301847e-02 3.111783343653767187e+00 1.850088026271363636e-02 1.041665603037206076e-04
7.796360130405233235e-02 3.110282884042837370e+00 1.909184686721711668e-02 1.110032651461293575e-04
7.923168624866253062e-02 3.108735011493777289e+00 1.970116305404057480e-02 1.182890762890919653e-04
8.052039670825474060e-02 3.107138286231797331e+00 2.032936381990428643e-02 1.260468318217414707e-04
8.183006815867394090e-02 3.105491250898143818e+00 2.097699752356055325e-02 1.343088467376176592e-04
8.316104153230961804e-02 3.103792384521641079e+00 2.164462595191790628e-02 1.431056831682234686e-04
8.451366330684717543e-02 3.102040114859447417e+00 2.233282452363072670e-02 1.524741925294310278e-04
8.588828559546249353e-02 3.100232861193104483e+00 2.304218245146020042e-02 1.624519654901441666e-04
8.728526623848374688e-02 3.098368986009415238e+00 2.377330285901212842e-02 1.730754107365928144e-04
8.870496889654407024e-02 3.096446792756462951e+00 2.452680291346665334e-02 1.843862957846315758e-04
9.014776314524917955e-02 3.094464535454057419e+00 2.530331394302357678e-02 1.964257246685602570e-04
9.161402457138516364e-02 3.092420480353335943e+00 2.610348151636985442e-02 2.092447979097433004e-04
9.310413487069074678e-02 3.090312776100641479e+00 2.692796552471276098e-02 2.228927095518779260e-04
9.461848194721997340e-02 3.088139561512137643e+00 2.777744025458470795e-02 2.374194870091266279e-04
9.615746001432100287e-02 3.085898061670544035e+00 2.865259431971916085e-02 2.528810380166781236e-04
9.772146969725724330e-02 3.083588924102961926e+00 2.955413086743909415e-02 2.693330053291858955e-04
9.931091813749795549e-02 3.081207508029691677e+00 3.048276736459648931e-02 2.868457183996617893e-04
1.009262190987047364e-01 3.078752644975520258e+00 3.143923565012367999e-02 3.054829332476450025e-04
1.025677930744421928e-01 3.076222216996185033e+00 3.242428183471809250e-02 3.253137205508257459e-04
1.042360673976401170e-01 3.073612520012271254e+00 3.343866620216243146e-02 3.464117945568042224e-04
1.059314763518370006e-01 3.070925946056423328e+00 3.448316305585830133e-02 3.688532572459913140e-04
1.076544612842315896e-01 3.068155643476003114e+00 3.555856053685146900e-02 3.927277070574378766e-04
