    0.26576E-02    0.29287E+04
    0.27113E-02    0.29768E+04
    0.27660E-02    0.30255E+04
    0.28219E-02    0.30748E+04
    0.28789E-02    0.31246E+04
    0.29371E-02    0.31750E+04
    0.29964E-02    0.32259E+04
    0.30569E-02    0.32774E+04
    0.31187E-02    0.33294E+04
    0.31817E-02    0.33820E+04
    0.32460E-02    0.34352E+04
    0.33115E-02    0.34888E+04
    0.33784E-02    0.35430E+04
    0.34467E-02    0.35978E+04
    0.35163E-02    0.36530E+04
    0.35874E-02    0.37087E+04
    0.36598E-02    0.37649E+04
    0.37338E-02    0.38216E+04
    0.38092E-02    0.38788E+04
    0.38861E-02    0.39364E+04
    0.39646E-02    0.39945E+04
    0.40447E-02    0.40530E+04
    0.41264E-02    0.41119E+04
    0.42098E-02    0.41713E+04
    0.42948E-02    0.42310E+04
    0.43816E-02    0.42911E+04
    0.44701E-02    0.43515E+04
    0.45604E-02    0.44123E+04
    0.46525E-02    0.44734E+04
    0.47465E-02    0.45348E+04
    0.48424E-02    0.45965E+04
    0.49402E-02    0.46584E+04
    0.50400E-02    0.47206E+04
    0.51419E-02    0.47829E+04
    0.52457E-02    0.48455E+04
    0.53517E-02    0.49082E+04
    0.54598E-02    0.49710E+04
    0.55701E-02    0.50339E+04
    0.56826E-02    0.50969E+04
    0.57974E-02    0.51599E+04
    0.59145E-02    0.52229E+04
    0.60340E-02    0.52858E+04
    0.61559E-02    0.53487E+04
    0.62803E-02    0.54115E+04
    0.64072E-02    0.54742E+04
    0.65366E-02    0.55367E+04
    0.66686E-02    0.55989E+04
    0.68033E-02    0.56609E+04
    0.69408E-02    0.57226E+04
    0.70810E-02    0.57839E+04
    0.72240E-02    0.58448E+04
    0.73700E-02    0.59053E+04
    0.75189E-02    0.59653E+04
    0.76708E-02    0.60248E+04
    0.78257E-02    0.60836E+04
    0.79838E-02    0.61418E+04
    0.81451E-02    0.61994E+04
    0.83096E-02    0.62561E+04
    0.84775E-02    0.63120E+04
    0.86488E-02    0.63671E+04
    0.88235E-02    0.64212E+04
    0.90017E-02    0.64743E+04
    0.91836E-02    0.65264E+04
    0.93691E-02    0.65773E+04
    0.95583E-02    0.66271E+04
    0.97514E-02    0.66756E+04
    0.99484E-02    0.67227E+04
    0.10149E-01    0.67685E+04
    0.10354E-01    0.68128E+04
    0.10564E-01    0.68555E+04
    0.10777E-01    0.68966E+04
    0.10995E-01    0.69361E+04
    0.11217E-01    0.69737E+04
    0.11443E-01    0.70095E+04
    0.11675E-01    0.70434E+04
    0.11910E-01    0.70753E+04
    0.12151E-01    0.71052E+04
    0.12397E-01    0.71328E+04
    0.12647E-01    0.71582E+04
    0.12902E-01    0.71814E+04
    0.13163E-01    0.72021E+04
    0.13429E-01    0.72203E+04
    0.13700E-01    0.72360E+04
    0.13977E-01    0.72491E+04
    0.14259E-01    0.72594E+04
    0.14547E-01    0.72670E+04
    0.14841E-01    0.72717E+04
    0.15141E-01    0.72735E+04
