    0.37482E+00    0.15071E+03
    0.38981E+00    0.13978E+03
    0.40540E+00    0.12870E+03
    0.42161E+00    0.11823E+03
    0.43847E+00    0.10908E+03
    0.45601E+00    0.10072E+03
    0.47425E+00    0.92634E+02
    0.49321E+00    0.85138E+02
    0.51294E+00    0.78399E+02
    0.53345E+00    0.72102E+02
    0.55479E+00    0.66211E+02
    0.57698E+00    0.60841E+02
    0.60005E+00    0.55874E+02
    0.62405E+00    0.51265E+02
    0.64901E+00    0.47039E+02
    0.81052E+00    0.28649E+02
    0.10122E+01    0.17244E+02
    0.12641E+01    0.10270E+02
    0.15787E+01    0.60586E+01
    0.19715E+01    0.35434E+01
    0.24621E+01    0.20562E+01
    0.30748E+01    0.11847E+01
    0.38400E+01    0.67821E+00
    0.47956E+01    0.38596E+00
    0.59890E+01    0.21846E+00
    0.74793E+01    0.12304E+00
    0.93405E+01    0.68982E-01
    0.11665E+02    0.38511E-01
